Epoch,loss,acc,val_loss,val_acc
0,1.7966936826705933,0.1785714328289032,1.7592633962631226,0.2571428716182709
1,1.7610212564468384,0.1428571492433548,1.7037945985794067,0.18571428954601288
2,1.6454938650131226,0.20714285969734192,1.6264508962631226,0.2571428716182709
3,1.5756975412368774,0.28214284777641296,1.5880579948425293,0.2142857164144516
4,1.5607839822769165,0.2857142984867096,1.5781807899475098,0.30000001192092896
5,1.5239397287368774,0.3464285731315613,1.5563057661056519,0.27142858505249023
6,1.4899483919143677,0.34285715222358704,1.5376116037368774,0.3142857253551483
7,1.4355957508087158,0.35357141494750977,1.5622209310531616,0.22857142984867096
8,1.3699148893356323,0.4392857253551483,1.5575892925262451,0.27142858505249023
9,1.2698451280593872,0.4749999940395355,1.5028181076049805,0.24285714328289032
10,1.1975394487380981,0.5178571343421936,1.4976283311843872,0.3142857253551483
11,1.097738265991211,0.5678571462631226,1.5138671398162842,0.3285714387893677
12,0.9890223741531372,0.6357142925262451,1.4663364887237549,0.37142857909202576
13,0.9111947417259216,0.6857143044471741,1.4381974935531616,0.4000000059604645
14,0.8282453417778015,0.7285714149475098,1.4880510568618774,0.41428571939468384
15,0.744067370891571,0.7107142806053162,1.5049874782562256,0.44285714626312256
16,0.7062408328056335,0.7178571224212646,1.3940778970718384,0.4571428596973419
17,0.5744578838348389,0.7892857193946838,1.2701729536056519,0.5571428537368774
18,0.5041916966438293,0.8428571224212646,1.1950613260269165,0.5714285969734192
19,0.4635251760482788,0.8535714149475098,1.3666460514068604,0.5142857432365417
20,0.4309674799442291,0.8571428656578064,1.2691161632537842,0.5857142806053162
21,0.3615676760673523,0.8999999761581421,1.2739431858062744,0.5428571701049805
22,0.30491217970848083,0.9178571701049805,1.4904388189315796,0.5428571701049805
23,0.3369874954223633,0.8964285850524902,1.3056570291519165,0.5714285969734192
24,0.3296931982040405,0.9071428775787354,1.463266372680664,0.5142857432365417
25,0.30547457933425903,0.8928571343421936,1.2921055555343628,0.5857142806053162
26,0.2294204980134964,0.9321428537368774,1.190460205078125,0.6000000238418579
27,0.14194372296333313,0.9892857074737549,1.2813371419906616,0.6142857074737549
28,0.1443343162536621,0.9857142567634583,1.1461962461471558,0.6714285612106323
29,0.13745075464248657,0.9571428298950195,1.2073290348052979,0.6285714507102966
30,0.12273367494344711,0.9750000238418579,1.134493350982666,0.699999988079071
31,0.10982116311788559,0.9750000238418579,1.2810381650924683,0.6571428775787354
32,0.09249471873044968,0.9857142567634583,1.1958330869674683,0.6571428775787354
33,0.0766153335571289,0.9785714149475098,1.2011455297470093,0.6571428775787354
34,0.048425283282995224,0.9964285492897034,1.2422690391540527,0.6571428775787354
35,0.03772374615073204,0.9964285492897034,1.183671474456787,0.6285714507102966
36,0.0374864786863327,1.0,1.2231436967849731,0.6714285612106323
37,0.028032377362251282,1.0,1.3063406944274902,0.6428571343421936
38,0.02417447604238987,1.0,1.1648645401000977,0.6571428775787354
39,0.02763904072344303,0.9964285492897034,1.195894479751587,0.6428571343421936
40,0.020766353234648705,1.0,1.3105686902999878,0.6571428775787354
41,0.01757817529141903,1.0,1.2525180578231812,0.6714285612106323
42,0.0167981144040823,1.0,1.2213151454925537,0.6285714507102966
43,0.014048515819013119,1.0,1.2723053693771362,0.6571428775787354
44,0.012505645863711834,1.0,1.301725149154663,0.6285714507102966
45,0.009969182312488556,1.0,1.297691822052002,0.6428571343421936
46,0.008925641886889935,1.0,1.2555149793624878,0.6428571343421936
47,0.008269223384559155,1.0,1.2100738286972046,0.6714285612106323
48,0.007459660992026329,1.0,1.197894811630249,0.6714285612106323
49,0.00591056514531374,1.0,1.2130571603775024,0.6571428775787354
50,0.006413062568753958,1.0,1.2321010828018188,0.6857143044471741
51,0.0053015039302408695,1.0,1.2531342506408691,0.6428571343421936
52,0.006139165256172419,1.0,1.263645887374878,0.6714285612106323
53,0.005099608097225428,1.0,1.2715777158737183,0.6714285612106323
54,0.004448734223842621,1.0,1.2780091762542725,0.6857143044471741
55,0.004564449656754732,1.0,1.288098692893982,0.6857143044471741
56,0.004735123366117477,1.0,1.290618896484375,0.6714285612106323
