Epoch,loss,acc,val_loss,val_acc
0,2.1271848678588867,0.2063492089509964,1.8433992862701416,0.20000000298023224
1,1.8445605039596558,0.19818593561649323,1.6161510944366455,0.20204082131385803
2,1.7024650573730469,0.20589569211006165,1.6049107313156128,0.22244897484779358
3,1.6690609455108643,0.20748299360275269,1.60159432888031,0.20000000298023224
4,1.6575645208358765,0.2054421752691269,1.5983896255493164,0.23061224818229675
5,1.6336876153945923,0.21972788870334625,1.6014668941497803,0.22857142984867096
6,1.6189244985580444,0.2331065833568573,1.5934630632400513,0.22857142984867096
7,1.602979302406311,0.23333333432674408,1.5899633169174194,0.2571428716182709
8,1.5911675691604614,0.24625849723815918,1.6031569242477417,0.2489795982837677
9,1.577303409576416,0.2625850439071655,1.594905972480774,0.23469388484954834
10,1.563676357269287,0.2884353697299957,1.5749282836914062,0.2530612349510193
11,1.5487555265426636,0.30294784903526306,1.571659803390503,0.26938775181770325
12,1.5398151874542236,0.30000001192092896,1.563456654548645,0.30816325545310974
13,1.5137697458267212,0.3163265287876129,1.5629823207855225,0.31224489212036133
14,1.4991952180862427,0.33673468232154846,1.5562899112701416,0.29591837525367737
15,1.4837062358856201,0.3489795923233032,1.5548230409622192,0.3142857253551483
16,1.482546329498291,0.3494330942630768,1.5386279821395874,0.31020408868789673
17,1.4674290418624878,0.35646259784698486,1.5302455425262451,0.3163265287876129
18,1.4481505155563354,0.37142857909202576,1.54886794090271,0.31224489212036133
19,1.4336663484573364,0.37959182262420654,1.5379384756088257,0.3285714387893677
20,1.4279240369796753,0.3900226652622223,1.5214864015579224,0.3183673322200775
21,1.4088425636291504,0.4000000059604645,1.4983497858047485,0.3469387888908386
22,1.3883994817733765,0.4158730208873749,1.502152442932129,0.33673468232154846
23,1.3828848600387573,0.4158730208873749,1.4799187183380127,0.359183669090271
24,1.3606024980545044,0.42494329810142517,1.4904117584228516,0.3571428656578064
25,1.3487251996994019,0.4324263036251068,1.479597806930542,0.38367345929145813
26,1.3278181552886963,0.44897958636283875,1.5017647743225098,0.359183669090271
27,1.3061293363571167,0.4553287923336029,1.4591199159622192,0.3938775658607483
28,1.2884148359298706,0.4682539701461792,1.474007487297058,0.3857142925262451
29,1.288973093032837,0.46575963497161865,1.472156047821045,0.37551021575927734
30,1.2641035318374634,0.4759637117385864,1.4881651401519775,0.3551020324230194
31,1.2399781942367554,0.49455782771110535,1.4710270166397095,0.38163265585899353
32,1.2248024940490723,0.4941042959690094,1.4628323316574097,0.38367345929145813
33,1.215492844581604,0.5058956742286682,1.4356954097747803,0.40612244606018066
34,1.206169843673706,0.5086168050765991,1.4609310626983643,0.36734694242477417
35,1.1904120445251465,0.518367350101471,1.4823830127716064,0.38367345929145813
36,1.181103229522705,0.5272108912467957,1.482156753540039,0.3938775658607483
37,1.1655421257019043,0.5213152170181274,1.4533178806304932,0.40408164262771606
38,1.1533762216567993,0.5287981629371643,1.4539635181427002,0.41632652282714844
39,1.1505794525146484,0.5365079641342163,1.4463318586349487,0.4020408093929291
40,1.1457440853118896,0.5344671010971069,1.4371180534362793,0.3959183692932129
41,1.1344683170318604,0.5439909100532532,1.4603869915008545,0.3857142925262451
42,1.1253844499588013,0.5512471795082092,1.4587066173553467,0.41224488615989685
43,1.1238398551940918,0.5485260486602783,1.466308355331421,0.3918367326259613
44,1.119942545890808,0.5478457808494568,1.4540081024169922,0.3979591727256775
45,1.1060043573379517,0.5532879829406738,1.4384040832519531,0.4244897961616516
46,1.1050158739089966,0.557823121547699,1.4296088218688965,0.40408164262771606
47,1.0971829891204834,0.5571428537368774,1.4582746028900146,0.40408164262771606
48,1.1014350652694702,0.557369589805603,1.4660863876342773,0.3979591727256775
49,1.0868719816207886,0.5643990635871887,1.458695650100708,0.41020408272743225
