Epoch,loss,acc,val_loss,val_acc
0,1.9340264797210693,0.2013605386018753,1.7024234533309937,0.20000000298023224
1,1.669373631477356,0.19863945245742798,1.6063296794891357,0.22244897484779358
2,1.639946460723877,0.20317460596561432,1.605086088180542,0.22040815651416779
3,1.6346008777618408,0.20158730447292328,1.6043925285339355,0.19795918464660645
4,1.6179563999176025,0.22086167335510254,1.6003347635269165,0.2448979616165161
5,1.6012223958969116,0.23968254029750824,1.5983059406280518,0.23877550661563873
6,1.5922154188156128,0.2587301731109619,1.5988202095031738,0.24081632494926453
7,1.5832213163375854,0.26825398206710815,1.5942282676696777,0.2448979616165161
8,1.5673712491989136,0.28412699699401855,1.5979552268981934,0.2510204017162323
9,1.5613360404968262,0.2895691692829132,1.5977518558502197,0.2448979616165161
10,1.5408612489700317,0.31179139018058777,1.5929049253463745,0.24285714328289032
11,1.518217921257019,0.3324263095855713,1.5546317100524902,0.27142858505249023
12,1.5136685371398926,0.32811790704727173,1.5633609294891357,0.2448979616165161
13,1.4771382808685303,0.35668933391571045,1.5536670684814453,0.2836734652519226
14,1.4731554985046387,0.3512471616268158,1.5444514751434326,0.279591828584671
15,1.4539216756820679,0.3800453543663025,1.5565249919891357,0.29591837525367737
16,1.41632878780365,0.40045350790023804,1.5371193885803223,0.31020408868789673
17,1.407227873802185,0.3945578336715698,1.5493602752685547,0.30816325545310974
18,1.3951945304870605,0.41292518377304077,1.5166813135147095,0.3142857253551483
19,1.3801411390304565,0.4215419590473175,1.5085229873657227,0.3265306055545807
20,1.359035849571228,0.4276643991470337,1.5252063274383545,0.34489795565605164
21,1.3377530574798584,0.44580498337745667,1.506149411201477,0.34081631898880005
22,1.314468502998352,0.458276629447937,1.5638272762298584,0.3265306055545807
23,1.2871636152267456,0.4643990993499756,1.534977912902832,0.3571428656578064
24,1.2830114364624023,0.47256237268447876,1.5253677368164062,0.3265306055545807
25,1.2590757608413696,0.482086181640625,1.4807243347167969,0.3632653057575226
26,1.2468864917755127,0.4863945543766022,1.4945063591003418,0.34489795565605164
27,1.2159277200698853,0.5117914080619812,1.4965770244598389,0.33265307545661926
28,1.201325535774231,0.5117914080619812,1.5282416343688965,0.33469387888908386
29,1.1803185939788818,0.5240362882614136,1.49861478805542,0.37551021575927734
30,1.1612857580184937,0.5335600972175598,1.493050217628479,0.3530612289905548
31,1.1338374614715576,0.5428571701049805,1.4970394372940063,0.33877551555633545
32,1.1140354871749878,0.554194986820221,1.4552745819091797,0.37959182262420654
33,1.0991661548614502,0.5646258592605591,1.4748741388320923,0.37755101919174194
34,1.0865389108657837,0.5659863948822021,1.4518579244613647,0.37959182262420654
35,1.0811882019042969,0.5707482695579529,1.45918869972229,0.38367345929145813
36,1.0755929946899414,0.5759637355804443,1.454265832901001,0.3938775658607483
37,1.0516586303710938,0.5832199454307556,1.4540208578109741,0.3938775658607483
38,1.0363110303878784,0.5882086157798767,1.4580349922180176,0.3877550959587097
39,1.038657307624817,0.5832199454307556,1.4595165252685547,0.37755101919174194
40,1.0140568017959595,0.5997732281684875,1.4514566659927368,0.4020408093929291
41,0.9946420788764954,0.6129251718521118,1.4531656503677368,0.4183673560619354
42,0.9903076887130737,0.6136054396629333,1.4568670988082886,0.4183673560619354
43,0.9943243265151978,0.6077097654342651,1.4558476209640503,0.41428571939468384
44,0.9738972187042236,0.6197279095649719,1.4613261222839355,0.40612244606018066
45,0.9796429872512817,0.6160997748374939,1.4488353729248047,0.3938775658607483
46,0.9773204922676086,0.619274377822876,1.4843512773513794,0.3897959291934967
47,0.9687613844871521,0.6238095164299011,1.47958505153656,0.3979591727256775
48,0.9589502811431885,0.6224489808082581,1.4608662128448486,0.41632652282714844
49,0.960213840007782,0.6181405782699585,1.4705758094787598,0.40408164262771606
