Epoch,loss,acc,val_loss,val_acc
0,2.0481154918670654,0.19773243367671967,1.7114875316619873,0.20000000298023224
1,1.7804487943649292,0.19614511728286743,1.6038105487823486,0.24285714328289032
2,1.7082479000091553,0.20498865842819214,1.6020727157592773,0.2448979616165161
3,1.6834059953689575,0.20204082131385803,1.5993462800979614,0.2530612349510193
4,1.6609843969345093,0.21201814711093903,1.5998644828796387,0.23877550661563873
5,1.6380456686019897,0.21451246738433838,1.5996651649475098,0.24081632494926453
6,1.625307321548462,0.22063492238521576,1.603093147277832,0.2102040797472
7,1.6152286529541016,0.22970521450042725,1.5900071859359741,0.24081632494926453
8,1.5891400575637817,0.2569161057472229,1.5948461294174194,0.26326531171798706
9,1.5968904495239258,0.25238096714019775,1.5948820114135742,0.22857142984867096
10,1.567672848701477,0.2736961543560028,1.603336215019226,0.22448979318141937
11,1.5580910444259644,0.2945578098297119,1.5713567733764648,0.27142858505249023
12,1.545140027999878,0.30294784903526306,1.5699437856674194,0.2775510251522064
13,1.5179787874221802,0.3206349313259125,1.5598313808441162,0.27142858505249023
14,1.5092391967773438,0.32766440510749817,1.5643774271011353,0.26326531171798706
15,1.4995203018188477,0.34285715222358704,1.55472731590271,0.2918367385864258
16,1.4772781133651733,0.3560090661048889,1.5422194004058838,0.29591837525367737
17,1.4742465019226074,0.3530612289905548,1.5365792512893677,0.27142858505249023
18,1.4529221057891846,0.37573695182800293,1.5423707962036133,0.29795917868614197
19,1.4436883926391602,0.3829931914806366,1.5316087007522583,0.3183673322200775
20,1.411316156387329,0.3986394703388214,1.5474649667739868,0.3163265287876129
21,1.3991804122924805,0.41133788228034973,1.5320013761520386,0.3265306055545807
22,1.3886406421661377,0.4176870882511139,1.5412229299545288,0.2877551019191742
23,1.3716844320297241,0.4274376332759857,1.550609827041626,0.31224489212036133
24,1.3501574993133545,0.42925170063972473,1.5026546716690063,0.3285714387893677
25,1.3426557779312134,0.43582767248153687,1.500719428062439,0.33265307545661926
26,1.3260400295257568,0.4575963616371155,1.5031120777130127,0.33469387888908386
27,1.3164719343185425,0.45464852452278137,1.5049614906311035,0.3285714387893677
28,1.2869726419448853,0.4791383147239685,1.51151442527771,0.34285715222358704
29,1.2731189727783203,0.4721088409423828,1.48123300075531,0.361224502325058
30,1.2687832117080688,0.4841269850730896,1.474507212638855,0.3653061091899872
31,1.2599866390228271,0.4879818558692932,1.4970239400863647,0.34489795565605164
32,1.2308454513549805,0.49750566482543945,1.481400489807129,0.3530612289905548
33,1.2271546125411987,0.5104308128356934,1.479361891746521,0.3551020324230194
34,1.2014315128326416,0.5065759420394897,1.4681172370910645,0.37346938252449036
35,1.1973750591278076,0.5167800188064575,1.4752506017684937,0.3530612289905548
36,1.1841682195663452,0.517913818359375,1.4625844955444336,0.36734694242477417
37,1.1632869243621826,0.536281168460846,1.488479495048523,0.3632653057575226
38,1.1541545391082764,0.5317460298538208,1.469274640083313,0.3877550959587097
39,1.1450603008270264,0.5424036383628845,1.4693379402160645,0.3653061091899872
40,1.1392912864685059,0.5351473689079285,1.4677201509475708,0.3877550959587097
41,1.1334038972854614,0.5507936477661133,1.4600147008895874,0.37959182262420654
42,1.1206284761428833,0.5539682507514954,1.4641038179397583,0.3877550959587097
43,1.1234793663024902,0.5501133799552917,1.4673937559127808,0.4020408093929291
44,1.101394534111023,0.5594104528427124,1.4587258100509644,0.3918367326259613
45,1.0992999076843262,0.5662131309509277,1.4596589803695679,0.3938775658607483
46,1.1097933053970337,0.5535147190093994,1.4714261293411255,0.38163265585899353
47,1.095118522644043,0.5639455914497375,1.4750301837921143,0.37959182262420654
48,1.100121021270752,0.5587301850318909,1.4663808345794678,0.37551021575927734
49,1.0849817991256714,0.578911542892456,1.4693641662597656,0.3897959291934967
